,Date,Name,Tweet Processed,Language
6075,2016-12-30 14:39:52,Pernille Vermund,"['krænkelseskulturen', 'hæmmer', 'vores', 'muligheder', 'debattere', 'klogere', 'svækker', 'vores', 'evne', 'udvikle']",da
6076,2016-12-29 17:27:53,Pernille Vermund,"['åbne', 'grænser', 'lukkede', 'gader']",da
6077,2016-12-29 16:54:52,Pernille Vermund,"['yndlingsfag', 'skolen', 'hedder', 'fornavn', 'seneste', 'uger', 'svaret', 'smser']",da
6078,2016-12-28 17:13:39,Pernille Vermund,"['hr', 'biskop', 'hudfarven', 'synet', 'kvinder', 'seksuelle', 'minoriteter', 'demokratiet', 'kombineret']",da
6079,2016-12-27 15:26:56,Pernille Vermund,"['førte', 'udlændingepolitik', 'spørgsmål', 'tid', 'før', 'længere', 'nok', 'forsvare', 'vores']",da
6080,2016-12-27 15:23:30,Pernille Vermund,"['fortsætter', 'ødelæggende', 'udlændingepolitik', 'giver', 'særkrav', 'muslimer', 'stiller', 'vores']",da
6081,2016-12-27 13:56:10,Pernille Vermund,"['resultatet', 'fejlslagen', 'udlændingepolitik', 'sigte', 'fortsætter']",da
6082,2016-12-25 18:52:28,Pernille Vermund,"['kan', 'forestille', 'værre', 'miste', 'barn', 'tanker', 'går', 'emilie', 'mengs', 'forældre', 'familie']",da
6083,2016-12-23 22:26:04,Pernille Vermund,"['nummer', '5', 'fuck', 'jante', 'stolt', 'kun', 'egne', 'vegne', 'vegne', 'mennesker', 'gjort']",da
6084,2016-12-22 08:34:17,Pernille Vermund,"['disclaimer', 'hensyn', 'indsamlingsnævnet', 'øjne', 'bruger', 'danskernes', 'penge', 'undervurdere', 'vores']",da
6085,2016-12-21 21:43:52,Pernille Vermund,"['kan', 'skelne', 'mellem', 'islam', 'muslimer', 'mister', 'retten', 'taget', 'seriøst', '#dkpol']",da
6086,2016-12-21 16:50:39,Pernille Vermund,"['kære', 'danske', 'muslim', 'vælger', 'bekende', 'religion', 'dikterer', 'had', 'vold', 'undertrykkelse']",da
6087,2016-12-21 13:12:20,Pernille Vermund,"['blind', 'se', 'sikkerhedssituationen', 'danmark', 'kraftigt', 'forværret', 'seneste', 'år']",da
6088,2016-12-20 08:47:42,Pernille Vermund,"['uskyldige', 'børn', 'mænd', 'kvinder', 'ofres', 'før', 'modstanden', 'tilstrækkelig', 'så', 'længe']",da
6089,2016-12-17 09:54:16,Pernille Vermund,"['islam', 'årsag', 'mere', '20', 'nuværende', 'krige', 'konflikter', 'islam', 'ideologi', 'forfølger']",da
6090,2016-12-17 09:50:40,Pernille Vermund,"['islam', 'årsag', 'mere', '20', 'nuværende', 'krige', 'konflikter', 'islam', 'ideologi', 'forfølger']",da
6091,2016-12-17 08:05:55,Pernille Vermund,"['fremragende', 'vigtig', 'kronik', 'poul', 'højlund']",da
6092,2016-12-17 08:03:53,Pernille Vermund,"['professor', 'helst', 'forstå', 'afrikanske', 'lande', 'kan', 'opsuge', 'enorme']",da
6093,2016-12-16 21:40:50,Pernille Vermund,"['gennemsnitlige', 'dfer', 'lige', 'så', 'optaget', 'judæokristne', 'arv', 'folkekirken', 'pjerrot', 'bakken']",da
6094,2016-12-16 16:54:48,Pernille Vermund,"['finder', 'ekstremt', 'grænseoverskridende', 'offentlige', 'myndigheder', 'overvåge', 'indberette', 'private']",da
6095,2016-12-16 16:52:27,Pernille Vermund,"['måske', 'staten', 'få', 'dsb', 'køre', 'tiden', 'før', 'politikerne', 'rykker', 'danskernes', 'soveværelse', 'læs']",da
6096,2016-12-16 16:49:38,Pernille Vermund,"['måske', 'staten', 'få', 'dsb', 'køre', 'tiden', 'før', 'rykker', 'soveværelset', 'læs', 'partiformand', 'pernille']",da
6097,2016-12-16 14:44:46,Pernille Vermund,"['kan', 'konstatere', 'laura', 'lindahl', 'la', 'enig', 'social', 'børneminister', 'mai', 'mercado', 'c', 'staten']",da
6098,2016-12-16 14:00:47,Pernille Vermund,"['statens', 'ansvar', 'hvem', 'folk', 'deler', 'deler', 'seng', 'børnene', 'familiens', 'forældrenes']",da
6099,2016-12-16 12:45:12,Pernille Vermund,"['statens', 'ansvar', 'hvem', 'folk', 'deler', 'deler', 'seng', 'børnene', 'familiens', 'forældrenes']",da
6100,2016-12-15 13:54:42,Pernille Vermund,"['svin', 'bare', 'udryddes', 'hele', 'verdens', 'samfund', 'håber', 'virkelig', 'slagtet', 'sammen', 'fuck']",da
6101,2016-12-15 11:46:27,Pernille Vermund,"['årets', 'julegaveidé', 'sommer', 'fik', 'gåsen', 'læst']",da
6102,2016-12-15 09:15:35,Pernille Vermund,"['nej', 'andre', 'peter', 'første', 'dag', 'givet', 'hinanden', 'håndslag', 'stå']",da
6103,2016-12-14 20:25:40,Pernille Vermund,"['medierne', 'bugner', 'forfærdelige', 'billeder', 'aleppo', 'f', 'nosser', 'stå', 'imod', 'presset']",da
6104,2016-12-13 20:51:13,Pernille Vermund,"['øjet', 'høje', 'ser', 'egen', 'fordel', 'lørdag', 'startede', 'indsamling', 'nye', 'borgerliges']",da
6105,2016-12-13 16:14:02,Pernille Vermund,"['mor', 'lige', 'flyttet', 'plejehjem', 'irreversibel', 'ændring', 'forældres', 'søsters', 'hverdag']",da
6106,2016-12-12 21:53:37,Pernille Vermund,"['v', 'e', 'r', 'b', 'e', 'r']",es
6107,2016-12-12 10:19:15,Pernille Vermund,"['regeringen', 'forventer', 'stigning', 'offentlige', 'forbrug', '07', 'procent', 'vej', 'nye', 'borgerlige']",da
6108,2016-12-12 10:17:56,Pernille Vermund,"['regeringen', 'forventer', 'stigning', 'offentlige', 'forbrug', '07', 'procent', 'nye', 'borgerlige', 'sænke', 'offentlige']",da
6109,2016-12-12 07:54:30,Pernille Vermund,"['pænt', 'v', 'e', 'r', 'b', 'e', 'r']",da
6110,2016-12-12 07:13:28,Pernille Vermund,"['find', 'flertallet', 'nødvendige', 'skattelettelser']",da
6111,2016-12-11 13:55:44,Pernille Vermund,"['danskerne', 'brug', 'modmedier', 'reflekterer', 'virkeligheden', 'islam', 'muslimsk', 'indvandring', 'modsætning']",da
6112,2016-12-11 13:50:29,Pernille Vermund,"['danskerne', 'brug', 'modmedier', 'reflekterer', 'virkeligheden', 'islam', 'muslimsk', 'indvandring', 'modsætning']",da
6113,2016-12-10 22:14:12,Pernille Vermund,"['girls', 'night', 'out']",en
6114,2016-12-10 22:07:30,Pernille Vermund,"['girls', 'night', 'out']",en
6115,2016-12-10 15:46:46,Pernille Vermund,"['hjælp', 'nye', 'borgerlige', 'støtte', 'medier', 'vilje', 'kritisere', 'totalitære', 'ideologier', 'betal']",da
6116,2016-12-10 15:38:12,Pernille Vermund,"['brug', 'medier', 'tør', 'gå', 'imod', 'politiske', 'korrekthed', 'kritiserer', 'totalitære', 'ideologier']",da
6117,2016-12-10 14:10:08,Pernille Vermund,['#dkpol'],und
6118,2016-12-09 21:08:36,Pernille Vermund,"['skrive', 'lykkelig', 'opdatering', 'dejlige', 'kloge', 'sjove', 'engagerede', 'mennesker', 'liv']",da
6119,2016-12-07 16:00:55,Pernille Vermund,"['går', 'tog', 'havet', 'vores', 'unge', 'lokale', 'fisker', 'dag', 'døde', 'unge', 'betjent', 'skudt', 'går', 'morges', 'to']",da
6120,2016-12-05 15:49:53,Pernille Vermund,"['politisk', 'hærværk', 'indbrud', 'voldelige', 'moddemonstrationer', 'venstreekstremisterne', 'sætter', 'kampen']",da
6121,2016-12-05 15:45:03,Pernille Vermund,"['autonome', 'christianitter', 'bzere', 'ellers', 'kalder', 'skyer', 'ingen', 'midler', 'kampen', 'trumfe']",da
6122,2016-12-05 10:23:55,Pernille Vermund,['#dkpol'],und
6123,2016-12-03 15:59:28,Pernille Vermund,"['erkendelse', '#dkpol', '#mindrestatmeremenneske']",da
6124,2016-12-01 08:13:30,Pernille Vermund,"['mindre', 'stat', 'mere', 'menneske', '#dkpol']",da
6125,2016-11-30 14:01:49,Pernille Vermund,"['islam', 'opposition', 'vores', 'værdier', 'islam', 'opposition', 'demokratiet', 'kvinders', 'ligestilling']",da
6126,2016-11-30 11:39:54,Pernille Vermund,"['virkelig', 'svært', 'bevare', 'respekten', 'politikere', 'beder', 'andre', 'stramme', 'livremmen', 'imens']",da
6127,2016-11-30 11:37:44,Pernille Vermund,"['virkelig', 'svært', 'bevare', 'respekten', 'politikere', 'beder', 'befolkningen', 'stramme', 'livremmen', 'imens']",da
6128,2016-11-30 11:34:41,Pernille Vermund,"['virkelig', 'svært', 'bevare', 'respekten', 'politikere', 'beder', 'befolkningen', 'stramme', 'livremmen', 'imens']",da
6129,2016-11-29 11:46:07,Pernille Vermund,"['migranterne', 'kommer', 'middelhavet', 'blandet', 'gruppe', 'fortrinsvis', 'afrikanske', 'lykkeriddere', 'radikale']",da
6130,2016-11-28 08:54:16,Pernille Vermund,"['minister', 'udviklingssamarbejde', 'minister', 'offentlig', 'innovation', 'udviklingssamarbejde']",da
6131,2016-11-27 17:32:22,Pernille Vermund,"['tre', 'partier', 'forsømmer', 'gylden', 'mulighed', 'benytte', 'flertallet', 'højre', 'folketinget']",da
6132,2016-11-26 21:45:21,Pernille Vermund,"['klinger', 'særligt', 'borgerligt', 'ører', 'politikerne', 'starter', 'hæve', 'egen', 'støtte', 'sikre', 'egen', 'fremtid']",da
6133,2016-11-25 18:29:55,Pernille Vermund,"['god', 'aftale', 'danmark', 'konservative', 'folkeparti', '#dkpol']",da
6134,2016-11-25 14:49:54,Pernille Vermund,"['indrømmer', 'blankt', 'aldrig', 'liv', 'vidne', 'så', 'elitær', 'indstilling', 'demokratiet']",da
6135,2016-11-25 14:43:11,Pernille Vermund,"['misforstået', 'essensen', 'demokratiet', 'jens', 'christian', 'grøndahl', 'mener', 'må', 'grænser']",da
6136,2016-11-24 10:49:11,Pernille Vermund,"['jævne', 'pligtopfyldende', 'folk', 'undres', 'eksempelvis', 'utilpassede', 'inviteres', 'luksusferier', 'grove', 'kriminelle']",da
6137,2016-11-23 20:16:05,Pernille Vermund,"['peter', 'seier', 'christensen', 'kørte', 'år', 'siden', 'igennem', 'europa', 'dokumentere', 'migrantstrømmene', 'siden']",da
6138,2016-11-23 16:58:01,Pernille Vermund,"['acceptere', 'forfølgelse', 'mindretal', 'undertrykkelse', 'kvinder', 'børn', 'homoseksuelle', 'ikkemuslimer']",da
6139,2016-11-23 16:55:43,Pernille Vermund,"['acceptere', 'forfølgelse', 'mindretal', 'undertrykkelse', 'kvinder', 'børn', 'homoseksuelle', 'ikkemuslimer']",da
6140,2016-11-22 22:37:21,Pernille Vermund,"['ung', 'bandemedlemmer', 'store', 'stærke', 'tatoverede', 'mænd', 'rygmærker', 'kørte', 'flok']",da
6141,2016-11-22 17:40:45,Pernille Vermund,"['sagde', 'lige', 'tvavisen', 'drnyheder', 'muligt', 'ændre', 'tro']",da
6142,2016-11-22 17:37:16,Pernille Vermund,"['sagde', 'lige', 'tvavisen', 'muligt', 'ændre', 'tro']",da
6143,2016-11-22 17:09:36,Pernille Vermund,"['blevet', 'gammel', 'forelsket', 'savne', 'to', 'timer', 'siden', 'sagde', 'farvel', 'lufthavnen']",da
6144,2016-11-22 08:44:45,Pernille Vermund,['stem'],en
6145,2016-11-22 08:18:00,Pernille Vermund,"['så', 'sidste', 'chance', 'stemme', 'klokken', '1200', 'slutter', 'indsamlingen', 'stemmer', 'tak']",da
6146,2016-11-21 15:48:47,Pernille Vermund,"['vigtigste', 'kommende', 'regering', 'få', 'styr', 'udlændingepolitikken', 'nuværende', 'udlændingepolitik']",da
6147,2016-11-21 15:47:57,Pernille Vermund,"['vigtigste', 'kommende', 'regering', 'få', 'styr', 'udlændingepolitikken', 'nuværende', 'udlændingepolitik']",da
6148,2016-11-20 19:29:53,Pernille Vermund,"['blevet', 'kaldt', 'reformliderlig', 'speltmor', 'side', 'så', 'spelt', 'vel', 'eneste']",da
6149,2016-11-20 19:28:13,Pernille Vermund,"['blevet', 'kaldt', 'reformliderlig', 'speltmor', 'side', 'så', 'spelt', 'vel', 'eneste']",da
6150,2016-11-20 11:32:52,Pernille Vermund,"['tendensen', 'klar', 'hele', 'verden', 'højeste', 'velstand', 'lykke', 'findes', 'mest', 'demokratiske', 'lande', 'derfor']",da
6151,2016-11-20 11:30:33,Pernille Vermund,"['befolkningen', 'betaler', 'prisen', 'folkestyret', 'svækkes', 'befolkningen', 'mærker', 'konsekvensen']",da
6152,2016-11-19 19:24:51,Pernille Vermund,"['kommende', 'regering', 'får', 'styr', 'udlændingepolitiken', 'kan', 'andet', 'lige']",da
6153,2016-11-19 19:20:31,Pernille Vermund,"['kommende', 'regering', 'får', 'styr', 'udlændingepolitiken', 'kan', 'andet', 'lige']",da
6154,2016-11-19 13:30:21,Pernille Vermund,"['fint', 'tage', 'medansvar', 'prisen', 'slækker', 'mærkesager', 'så', 'resultatet', 'bare', 'mere']",da
6155,2016-11-18 16:49:42,Pernille Vermund,"['hele', 'fire', 'procent', 'vælgerne', 'ifølge', 'seneste', 'måling', 'sætte', 'krydset', 'ved', 'liste', 'd', 'valg', 'dag']",da
6156,2016-11-16 13:07:37,Pernille Vermund,"['56', 'seneste', 'meningsmåling', 'særdeles', 'vellykket', 'årsmøde', 'fantastisk', 'se', 'resultatet']",da
6157,2016-11-16 08:13:14,Pernille Vermund,"['politikerne', 'bestemme', 'mindre', 'danskerne', 'ansvaret', 'tilbage', 'meld']",da
6158,2016-11-15 17:44:26,Pernille Vermund,"['derfor', 'peger', 'læserne', 'pernille', 'vermund', 'stifter', 'nye', 'parti', 'vigtig', 'stemme', 'offentlige']",da
6159,2016-11-15 12:42:00,Pernille Vermund,"['se', 'hele', 'næstformand', 'peter', 'seiers', 'tale', 'årsmødet', 'fredericia', '12', 'november', '2016']",da
6160,2016-11-15 09:34:07,Pernille Vermund,"['stemt', 'pernille', 'vermund', 'årets', 'dansker', 'hvem', 'stemmer']",da
6161,2016-11-14 11:24:48,Pernille Vermund,"['se', 'hele', 'pernille', 'vermunds', 'tale', 'nye', 'borgerliges', 'årsmøde', 'lørdag', '12', 'november', '2016']",da
6162,2016-11-13 20:58:58,Pernille Vermund,"['danmark', 'danskernes', 'land', 'vores', 'værdier', 'vores', 'kultur', 'vores', 'historie', 'passe']",da
6163,2016-11-13 12:11:40,Pernille Vermund,"['danmark', 'acceptere', 'vores', 'gæstfrihed', 'misbruges', 'kriminelle', 'udlændinge', 'svindler', 'stjæler']",da
6164,2016-11-13 09:53:36,Pernille Vermund,"['tror', 'tid', 'invitere', 'özlem', 'cekic', 'kop', 'dialogkaffe', 'demokrati']",da
6165,2016-11-11 14:08:02,Pernille Vermund,"['mere', 'mere', 'bestemt', 'christiansborg', 'gennem', 'detaljerede', 'love', 'regler', 'behov']",da
6166,2016-11-10 21:16:11,Pernille Vermund,"['visionen', 'politikerne', 'bestemme', 'mindre', 'danskerne', 'bestemme', 'mere', 'føler']",da
6167,2016-11-10 19:58:21,Pernille Vermund,"['kan', 'politisk', 'uenig', 'prioriteringerne', 'samlet', 'set', 'tale', 'overfinansiering', 'godt', '30']",da
6168,2016-11-10 12:30:40,Pernille Vermund,"['danske', 'politikere', 'kritiserer', 'valget', 'trump', 'bør', 'stikke', 'piben', 'respektere', 'amerikanernes', 'valg', 'huske']",da
6169,2016-11-10 07:22:30,Pernille Vermund,"['politikerne', 'bestemme', 'mindre']",da
6170,2016-11-10 07:16:11,Pernille Vermund,"['politikerne', 'bestemme', 'mindre']",da
6171,2016-11-09 21:52:00,Pernille Vermund,"['politikerne', 'fået', 'magt']",da
6172,2016-11-08 13:01:56,Pernille Vermund,"['staten', 'fratager', 'halvdelen', 'udbyttet', 'vores', 'arbejde', 'så', 'afgiver', 'eneste', 'kan', 'få', 'mere']",da
6173,2016-11-08 12:47:30,Pernille Vermund,"['deponerer', 'hele', 'vores', 'sociale', 'ansvar', 'skattebillet', 'koster', 'kun', 'ustyrlige', 'summer', 'bureaukrati']",da
6174,2016-11-01 19:11:39,Pernille Vermund,['toga'],en
6175,2016-10-30 11:42:23,Pernille Vermund,"['fornøjelse', 'offentliggøre', 'iværksætter', 'forfatter', 'lars', 'tvede', 'holder', 'gæstetalen', 'nye']",da
6176,2016-10-28 14:28:11,Pernille Vermund,"['åbenlyst', 'enhver', 'kvinde', 'aktivt', 'kan', 'gøre', 'forskel', 'oprigtigt', 'ønsker', 'børn']",da
6177,2016-10-28 14:25:38,Pernille Vermund,[],und
6178,2016-10-28 14:23:07,Pernille Vermund,"['ofrer', 'vores', 'frihed', 'fælles', 'værdier', 'hensyn', 'kvindeundertrykkende', 'muslimsk', 'mindretal', 'så']",da
6179,2016-10-28 08:20:58,Pernille Vermund,"['tilpasser', 'mennesker', 'seksuelle', 'frisind', 'danmark', 'herunder']",da
6180,2016-10-27 20:36:10,Pernille Vermund,"['egentlig', 'overvejet', 'droppe', 'vinterbadningen', 'år', 'uintegrerede', 'muslimers', 'stigende', 'pres']",da
6181,2016-10-27 15:04:31,Pernille Vermund,"['mikkel', 'andersson', 'skriver', 'så', 'kan', 'gøre', 'masse', 'yderste', 'venstrefløj', 'sure', 'ved', 'drikke', 'øl']",da
6182,2016-10-27 11:15:38,Pernille Vermund,"['må', 'høre', 'simpelhen', 'finde', 'mere', 'historieløshed', 'disrespekt', 'udvises']",da
6183,2016-10-27 09:07:57,Pernille Vermund,"['først', 'forstået', 'flygtninge', 'illegale', 'indvandrere', 'krydser', 'danske', 'grænse']",da
6184,2016-10-26 19:48:26,Pernille Vermund,"['journalist', 'gør', 'sikkerhedsforanstaltninger', 'gæstebartender', 'toga']",da
6185,2016-10-25 21:19:12,Pernille Vermund,"['give', 'mastodont', 'danmarks', 'radio', 'lovbefalet', 'ret', 'sprede', 'hele', 'mediemarkedet']",da
6186,2016-10-25 10:00:05,Pernille Vermund,"['bund', 'grund', 'penge', 'opsparet', 'levetid', 'anvendt', 'arbejde', 'tid', 'eneste', 'aldrig', 'kan', 'få', 'mere']",da
6187,2016-10-25 09:58:39,Pernille Vermund,"['bruge', 'eneste', 'offentlig', 'krone', 'uden', 'respekt', 'tid', 'givet', 'dit', 'liv']",da
6188,2016-10-24 12:58:35,Pernille Vermund,"['ved', 'klaret', 'skærene', 'journalist', 'graver', 'dybt', 'konflikt', 'mellem', 'nye', 'borgerlige', 'df']",da
6189,2016-10-23 19:48:01,Pernille Vermund,"['mellemøstlige', 'mennesker', 'følger', 'mellemøstlige', 'tilstande', 'betvivler', 'udsagn', 'så', 'læs', 'nedenstående']",da
6190,2016-10-23 16:33:17,Pernille Vermund,"['tak', 'lars', 'tvede']",tr
6191,2016-10-23 13:29:47,Pernille Vermund,"['eu', 'dag', 'region', 'verden', 'lavest', 'økonomisk', 'vækst', 'eu', 'fik', 'skabt', 'ting', 'økonomisk', 'vækst']",da
6192,2016-10-23 13:21:29,Pernille Vermund,"['ser', 'eus', 'pompøse', 'byggerier', 'slendrian', 'borgernes', 'penge', 'hører', 'eufolkenes', 'arrogante']",da
6193,2016-10-23 11:00:33,Pernille Vermund,"['kom', 'gratis', 'networking', 'hør', 'partiformand', 'pernille', 'vermund', 'fortælle', 'etableringen', 'nye', 'borgerlige']",da
6194,2016-10-23 10:39:34,Pernille Vermund,['ses'],in
6195,2016-10-22 19:06:00,Pernille Vermund,"['længe', 'leve', 'majestæt', 'dronning', 'margrethe', 'ii']",da
6196,2016-10-22 12:32:59,Pernille Vermund,"['flere', 'meningsmålingerne', 'nye', 'borgerlige', 'engang', 'mindste', 'parti', 'både', 'epinion', 'yougov', 'måler']",da
6197,2016-10-22 10:54:50,Pernille Vermund,"['skriver', 'masse', 'debatindlæg', 'sige', 'borgerlig', 'så', 'forsvinder', 'problemerne', 'nok']",da
6198,2016-10-21 14:46:30,Pernille Vermund,"['værste', 'fald', 'risikerer', 'danmark', 'ryge', 'eu', 'udtræder', 'flygtningekonventionen', 'indfører']",da
6199,2016-10-20 15:44:52,Pernille Vermund,"['nye', 'borgerlige', 'danmark', 'eu', 'give', 'danskerne', 'ansvaret', 'tilbage']",da
6200,2016-10-20 15:41:18,Pernille Vermund,"['svært', 'få', 'oplevelsen', 'eu', 'handler', 'magten', 'magtens', 'skyld', 'nye', 'borgerlige', 'danmark']",da
6201,2016-10-19 16:29:44,Pernille Vermund,"['hejsa', 'pokker', 'uenig', 'gør', 'godt', 'særdeles', 'sympatisk', 'måde', 'så']",da
6202,2016-10-19 10:11:10,Pernille Vermund,"['diskriminerende', 'sige', 'islam', 'ingen', 'indflydelse', 'vores', 'samfund', 'nej']",da
6203,2016-10-18 07:23:26,Pernille Vermund,"['ligeglad', 'land', 'ligeglad', 'folk', 'værdier', 'tidligere', 'generationer']",da
6204,2016-10-17 13:21:28,Pernille Vermund,"['politikerne', 'christiansborg', 'føler', 'tydeligvis', 'større', 'ansvar', 'kolleger', 'eu', 'danskernes']",da
6205,2016-10-17 13:13:52,Pernille Vermund,"['større', 'kriminalitet', 'mere', 'udbredte', 'brug', 'vold', 'afsporede', 'seksualmoral', 'blandt', 'muslimske']",da
6206,2016-10-16 12:58:51,Pernille Vermund,"['søndag', 'morgen', 'selskab', 'master', 'fatman']",da
6207,2016-10-16 07:14:07,Pernille Vermund,"['nej', 'nyt', 'krav', 'danmark', 'offentlige', 'udgifter', 'blandt', 'højeste', 'verden', 'forhold', 'bnp']",da
6208,2016-10-15 07:25:20,Pernille Vermund,"['islam', 'ingen', 'indflydelse', 'vores', 'samfund']",da
6209,2016-10-15 07:20:50,Pernille Vermund,"['nej', 'dansk', 'kvinder', 'går', 'muslimsk', 'tørklæde', 'forhåbentlig', 'aldrig']",da
6210,2016-10-14 09:38:33,Pernille Vermund,"['oprøret', 'tonemestrene', 'jødiske', 'samfund', 'trues', 'kvinder', 'længere', 'kan', 'færdes', 'trygt']",da
6211,2016-10-14 09:35:52,Pernille Vermund,"['rækken', 'kunstnere', 'komikere', 'skuespillere', 'seneste', 'år', 'meldt', 'koret', 'selvpromoverende']",da
6212,2016-10-13 13:22:55,Pernille Vermund,"['tillykke', 'aarhus']",da
6213,2016-10-13 13:18:35,Pernille Vermund,"['bor', 'østjyllands', 'storkreds', 'så', 'kan', 'ved', 'næste', 'folketingsvalg', 'stemme', 'lars', 'boje', 'mathiesen', 'folketinget']",da
6214,2016-10-12 07:41:33,Pernille Vermund,"['ofte', 'deler', 'opslag', 'nyhedsudsendelse', 'nrk', 'norske', 'variant', 'dr', 'sveriges']",da
6215,2016-10-11 09:56:41,Pernille Vermund,"['nye', 'borgerlige', 'står', 'stemmesedlen', 'ved', 'næste', 'folketingsvalg', 'valg', 'koster', 'penge', 'nødt']",da
6216,2016-10-09 13:35:43,Pernille Vermund,"['partiformand', 'nye', 'borgerlige', 'pernille', 'vermund', 'deltog', 'dag', '15', 'minutter', 'langt', 'interview', 'david', 'trads']",da
6217,2016-10-09 08:08:25,Pernille Vermund,"['føler', 'ansvarlig', 'jobcenter', 'kommunen', 'ansigtsløse', 'offentlige', 'samme']",da
6218,2016-10-08 18:30:59,Pernille Vermund,"['koster', 'ressourcer', 'ultimativt', 'menneskeliv', 'udlændinge', 'belastning', 'vores', 'sundhedsvæsen']",da
6219,2016-10-08 08:32:51,Pernille Vermund,"['holder', 'europa', 'forskellige', 'lande', 'holder', 'lidt', 'eu']",da
6220,2016-10-08 07:13:29,Pernille Vermund,"['eksisterende', 'lovgivning', 'konventioner', 'står', 'vejen', 'kan', 'bevare', 'vores', 'frie', 'rige', 'trygge']",da
6221,2016-10-08 06:49:56,Pernille Vermund,"['kan', 'naturligvis', 'bevare', 'vores', 'velfærd', 'vores', 'danske', 'medborgere', 'grundloven', 'tilsiger']",da
6222,2016-10-07 14:32:37,Pernille Vermund,"['ønsker', 'indrette', 'vores', 'samfund', 'sharia', 'ønsker', 'sætte', 'religion', 'demokratisk']",da
6223,2016-10-07 14:26:09,Pernille Vermund,[],und
6224,2016-10-07 14:22:16,Pernille Vermund,"['aldrig', 'give', 'statsborgerskab', 'mennesker', 'ønsker', 'ændre', 'vores', 'samfund', 'så', 'kommer', 'leve']",da
6225,2016-10-07 14:21:15,Pernille Vermund,"['aldrig', 'give', 'statsborgerskab', 'mennesker', 'ønsker', 'ændre', 'vores', 'samfund', 'så', 'kommer', 'leve']",da
6226,2016-10-07 14:19:01,Pernille Vermund,"['ønsker', 'indrette', 'vores', 'samfund', 'sharia', 'ønsker', 'sætte', 'religion', 'demokratisk']",da
6227,2016-10-06 21:43:06,Pernille Vermund,"['apropos', 'tonen', 'debatten', 'hykleriet', 'dobbeltmoralen', 'lever', 'bedste', 'velgående', 'udgydelser', 'nedenstående']",da
6228,2016-10-06 14:57:17,Pernille Vermund,"['ligger', 'sengen', 'feber', 'omgivet', 'snotklude', 'totalt', 'antiklimaks', '11', 'måneders', 'hårdt', 'arbejde', 'måske']",da
6229,2016-10-06 13:38:37,Pernille Vermund,"['dag', 'dagen', '30', 'vælgerforening', 'stiftet', 'herning', 'nord', 'syddjurs']",da
6230,2016-10-05 15:16:44,Pernille Vermund,"['stedet', 'decentralisere', 'ansvaret', 'give', 'fagfolk', 'mere', 'frihed', 'vælge', 'fagligt', 'bedste', 'løsninger']",da
6231,2016-10-05 15:07:06,Pernille Vermund,"['stedet', 'decentralisere', 'ansvaret', 'give', 'fagfolk', 'mere', 'frihed', 'vælge', 'fagligt', 'bedste', 'løsninger']",da
6232,2016-10-05 11:14:14,Pernille Vermund,"['mor', 'datter', 'søster', 'terminalt', 'syg', 'vidste', 'mulighed']",da
6233,2016-10-04 15:44:19,Pernille Vermund,"['pernille', 'vermund', 'politisk', 'målsætning', 'danskerne', 'både', 'rigere', 'friere', 'skat']",da
6234,2016-10-04 14:39:14,Pernille Vermund,"['nye', 'parti', 'skabt', 'røre', 'andedammen', 'største', 'bevægelse', 'set', 'vælgerkorpset', 'lang']",da
6235,2016-10-04 09:10:44,Pernille Vermund,"['venstre', 'konservative', 'svigter', 'fremtidens', 'vækst', 'velstand', 'stedet', 'gå', 'brechen']",da
6236,2016-10-02 09:46:59,Pernille Vermund,"['myte', 'partiets', 'vælgere', 'lavt', 'uddannede', 'helt', 'så', 'veluddannede']",da
6237,2016-09-30 18:30:37,Pernille Vermund,"['lige', 'lige', 'vidunderligt', 'god', 'weekend', 'derude']",da
6238,2016-09-30 18:25:36,Pernille Vermund,[],und
6239,2016-09-30 10:33:38,Pernille Vermund,[],und
6240,2016-09-30 07:45:52,Pernille Vermund,"['pernillevermund', 'offentlige', 'styrelser', 'enheder', 'bestiller', 'andet', 'lave', 'rapporter']",da
6241,2016-09-30 07:15:11,Pernille Vermund,"['offentlige', 'styrelser', 'enheder', 'bestiller', 'andet', 'lave', 'rapporter', 'skaber']",da
6242,2016-09-28 21:21:52,Pernille Vermund,"['danmark', 'baseres', 'danske', 'værdier', 'danskerne', 'bestemme', 'mere', 'aften', 'vores', '23']",da
6243,2016-09-27 16:52:51,Pernille Vermund,"['tænk', 'kan', 'få', 'df', 'stille', 'krav', 'asylstop', 'imod', 'acceptere', 'las', 'krav', 'skattelettelser', 'uden']",da
6244,2016-09-27 15:56:59,Pernille Vermund,"['demokrati', 'folket', 'vælger', 'politikerne', 'politikerne', 'laver', 'lovgivningen']",da
6245,2016-09-27 15:55:55,Pernille Vermund,[],und
6246,2016-09-27 11:25:21,Pernille Vermund,"['politikerne', 'forhånd', 'nægter', 'gennemføre', 'rigtige', 'nødvendige', 'forandringer', 'fordi', 'eksisterende']",da
6247,2016-09-27 07:42:27,Pernille Vermund,"['se', 'bag', 'kulisserne']",da
6248,2016-09-26 19:23:04,Pernille Vermund,"['hvordan', 'kan', 'samfund', 'lukke', 'øjnene', 'muslimske', 'piger', 'udsættes', 'social', 'kontrol', 'hvordan', 'kan']",da
