,Date,Name,Tweet Processed,Language
8765,2019-01-22 11:48:42,Ane Halsboe-Jørgensen,"['sjælden', 'varm', 'nyhed', 'ellers', 'råkold', 'tid', 'foa', 'længe', 'talt', 'differentieret', 'pensionsalder', 'gavn', 'vores', 'nedslidte', 'medlemmer', 'tak', 'striibmona', 'opbakningen', '#dkpol']",da
8766,2019-01-22 09:20:06,Ane Halsboe-Jørgensen,"['lad', 'gøre', 'ved', 'ulighed', 'fortjener', 'værdig', 'pension', 'mest', 'nedslidte', '#dkpol', 'spolitik']",da
8767,2019-01-21 20:24:13,Ane Halsboe-Jørgensen,"['mister', 'borgere', 'tilliden', 'statens', 'måske', 'væsentligste', 'institution', 'skred', 'kan', 'koste', 'langt', 'mere', 'nuværende', 'milliarder', 'kan', 'koste', 'selve', 'velfærdssamfundet']",da
8768,2019-01-21 19:50:45,Ane Halsboe-Jørgensen,"['liberale', 'frihedsrettigheder', 'tilfældig', 'tilføjelse', 'velfærdsstaten', 'selve', 'grundlaget', '#dkpol']",da
8769,2019-01-19 20:31:46,Ane Halsboe-Jørgensen,['right'],en
8770,2019-01-19 07:36:03,Ane Halsboe-Jørgensen,"['ved', 'koner', 'bare', 'shopper', 'løs', 'uden', 'blik', 'økonomien']",da
8771,2019-01-18 13:21:18,Ane Halsboe-Jørgensen,"['glæder', 'regeringdk', 'ombestemt', 'kommer', 'spolitik', 'forslag', '1000', 'flere', 'sygeplejesker', 'ret', 'tryg', 'start', 'nybagte', 'familier', 'uge', 'siden', 'imod', '#dkpol']",da
8772,2019-01-18 12:50:09,Ane Halsboe-Jørgensen,"['sundhedsminister', 'ellentranenorby', 'taler', 'dag', 'arbejdsglæde', 'vores', 'sundhedspersonale', 'kæmpe', 'omstruktureringer', 'giver', 'mest', 'møder', 'bøvl', 'utryghed', 'ansatte', 'patienter', 'brug', '#dkpol']",da
8773,2019-01-18 12:22:39,Ane Halsboe-Jørgensen,"['kort', 'sagt', 'stop', 'spare', 'sygeplejerskernes', 'uddannelse', '#dkpol']",da
8774,2019-01-18 12:20:45,Ane Halsboe-Jørgensen,"['kort', 'fortalt', 'sige', 'be', 'lægerne', 'stadig', 'nægter', 'tage', 'tørn', 'jammerbugt', 'thy', 'så', 'bare', 'ærgerligt', 'spolitik', 'mener', 'fair', 'halvt', 'års', 'tjenestepligt', 'gengæld', 'lægeuddannelse', 'sikrer', 'danskere', 'læge', '#dkpol']",da
8775,2019-01-17 15:39:59,Ane Halsboe-Jørgensen,"['intet', 'svar', 'venstredk', 'regeringdk', 'omkring', 'økonomien', 'helt', 'konkrete', 'spørgsmål', 'fødegangene', 'plejer', 'kun', 'betyde', 'én', 'ting', 'politik', '#dkpol']",da
8776,2019-01-17 14:26:19,Ane Halsboe-Jørgensen,"['vigtigt', 'uddannelsestilbud', 'hele', 'landet', 'uden', 'store', 'byer', 'nordjylland', 'fordelingsudvalget', 'regionen', 'sikret', 'eleverne', 'fordelt', 'så', 'gymnasier', 'overleve', 'løkke', 'nedlægge', 'udvalget', 'centralisere', 'beslutningen']",da
8777,2019-01-17 14:15:53,Ane Halsboe-Jørgensen,"['handicaporganisationerne', 'bekymrede', 'løkkes', 'idéer', 'sundhedsreform', 'kommunalreformen', 'igen', 'dårligere', 'tilbud', 'tabt', 'viden', 'hvilke', 'patientorganisationer', 'egentlig', 'bakket', 'planerne', '#dkpol']",da
8778,2019-01-17 14:06:23,Ane Halsboe-Jørgensen,"['tryllestavsøkonomi', 'siger', 'professor', 'sundhedsøkonomi', 'sundhedsreformen', 'løkke', 'regnet', 'vise', 'danskerne', 'tallet', 'får', 'sikkert', 'andet', 'tidspunkt', 'siger', 'helt', 'useriøst', '#dkpol']",da
8779,2019-01-17 13:56:09,Ane Halsboe-Jørgensen,"['visse', 'elementer', 'finansieringen', 'minder', 'tænk', 'tal', 'hvordan', 'realiseres', 'fuldstændig', 'uklart', 'siger', 'sundhedsøkonom', 'løkkes', 'sundhedsreform', 'wow']",da
8780,2019-01-16 22:10:45,Ane Halsboe-Jørgensen,"['oprigtigt', 'spørgsmål', 'ellentranenorby', 'dr2deadline', 'netop', 'taler', 'øremærket', '50', 'mio', 'kr', 'fødegangene', 'så', 'srregeringens', '75', 'mio', 'kr', 'barberede', 'derefter', 'flotter', 'rent', 'faktisk', 'nye', 'penge', '#dkpol']",da
8781,2019-01-16 11:03:07,Ane Halsboe-Jørgensen,"['hård', 'kritik', 'venstres', 'egne', 'rækker', 'løkkes', 'plan', 'højere', 'grad', 'embedsmandsstyre', 'bestyrelsesstyre', 'gerne', 'advare', 'tror', 'folkestyret', 'siger', 'stephanie_lose', 'sundhedsreformen']",da
8782,2019-01-16 10:59:11,Ane Halsboe-Jørgensen,"['billedet', 'står', 'tilbage', 'løkkes', 'sundhedsreform', 'rykker', 'beslutningerne', 'væk', 'danskerne', 'stor', 'bureaukratisk', 'centralisering', 'finansieringen', 'virker', 'temmelig', 'usikker']",da
8783,2019-01-16 10:52:47,Ane Halsboe-Jørgensen,"['djævelen', 'ligger', 'detaljen', 'detalje', 'mangler', 'se', 'finansieringen', 'jbundsgaard', '#sundhedsreform']",da
8784,2019-01-16 10:40:42,Ane Halsboe-Jørgensen,"['mennesker', 'arbejde', 'gratis', 'hvordan', 'går', 'regnestykket', '6', 'mia', 'kr', 'frygter', 'endnu', 'engang', 'fugle', 'taget', 'stedet', 'reel', 'finansiering', '#sundhedsreform', '#dkpol']",da
8785,2019-01-16 10:35:08,Ane Halsboe-Jørgensen,"['hvorfor', 'lave', 'reform', 'centralisere', 'stedet', 'løse', 'problemerne', 'hvorfor', 'styres', 'aarhus', 'borgmesteren', 'thisted', 'kalder', '#sundhedsreform', 'skrammel', '#dkpol']",da
8786,2019-01-16 10:30:49,Ane Halsboe-Jørgensen,"['hvordan', 'kan', 'så', 'sikker', 'hele', 'sektoren', 'råber', 'vagt', 'gevær', '_maimercado', 'kommunerne', 'siger', 'nej', 'handicaporganisationerne', 'bekymrede', 'hvem', 'bakker', 'overhovedet', '#dkpol']",da
8787,2019-01-16 10:24:05,Ane Halsboe-Jørgensen,"['sidder', 'bestyrelse', 'aarhus', 'ministerium', 'københavn', 'tror', 'så', 'ved', 'mere', 'sker', 'mors', 'mette', 'frederiksen', 'frederikshavn', 'skarp', 'kritik', 'løkkes', 'seneste', 'omgang', 'centralisering', '#dkpol']",da
8788,2019-01-16 10:18:08,Ane Halsboe-Jørgensen,"['samme', 'udvikling', 'ser', 'børneområdet', '70000', 'flere', 'små', 'børn', 'forude', 'nye', 'struktur', 'frygter', 'taberne', 'konkurrencen', 'sundhed', 'ældre', 'følge', 'kommunernes', 'nye', 'opgaver', 'larsloekke', 'sender', 'stadig', 'penge', 'nye', 'borgere', '#dkpol']",da
8789,2019-01-16 10:10:05,Ane Halsboe-Jørgensen,"['bekymring', 'kommunerne', 'rejser', 'kan', 'overhovedet', 'løfte', 'opgaven', 'lad', 'løse', 'problemerne', 'uden', 'lave', 'kæmpe', 'systemcirkus', 'kun', '12', 'år', 'løkke', 'gjorde', 'sidst', 'øvrigt', 'store', 'centraliseringer', 'følge', 'brug', '#dkpol']",da
8790,2019-01-16 10:07:39,Ane Halsboe-Jørgensen,"['holdt', '12', 'møder', 'så', 'gennemtænkt', 'siger', 'kristian_jensen', 'bare', 'omstridt', 'god', 'grund', 'nord', 'vest', 'sønderjylland', 'skeptiske', 'miste', 'lokal', 'demokratisk', 'beslutningskraft', '#dkpol']",da
8791,2019-01-16 10:02:10,Ane Halsboe-Jørgensen,"['reformer', 'skaber', 'usikkerhed', 'lang', 'tid', 'frem', 'måske', 'løkke', 'lade', 'første', 'store', 'centraliseringsrunde', 'lande', 'før', 'kommer', 'tromlende', 'næste', '#dkpol']",da
8792,2019-01-16 09:58:42,Ane Halsboe-Jørgensen,"['nordjylland', 'lauge', 'morsø', 'otto', 'klim', 'tina', 'frederikshavn', 'per', 'hjørring', 'lone', 'mariagerfjord', 'andre', 'taler', 'lokale', 'sag', 'hvem', 'bringe', 'lokale', 'synspunkter', 'frem', 'uden', 'valgt', 'regionsråd', 'styres', 'region', 'nordjylland', 'bedre', 'aarhus', 'næppe']",da
8793,2019-01-16 09:20:30,Ane Halsboe-Jørgensen,"['trist', 'så', 'danskernes', 'sundhed', 'flyttes', 'langt', 'væk', 'lokal', 'demokratisk', 'indflydelse']",da
8794,2019-01-15 15:02:05,Ane Halsboe-Jørgensen,"['hver', 'fjerde', 'barn', 'kan', 'holde', 'tilværelse', 'skabt', 'dybt', 'alvorlig', 'udvikling']",da
8795,2019-01-15 14:21:54,Ane Halsboe-Jørgensen,"['små', 'børn', 'føler', 'præstationspres', 'dag', 'vigtig', 'diskussion', 'bupldk', 'nytårskur', 'skabe', 'børneliv', 'nogen']",da
8796,2019-01-11 20:13:32,Ane Halsboe-Jørgensen,"['mere', 'kemi', 'danske', 'kvinders', 'modermælk', 'lavere', 'sædkvalitet', 'vores', 'mænd', 'virkelig', 'alvorligt', 'kemikalier', 'uvfiltre', 'legetøj', 'mad', 'kosmetik', 'påvirker', 'hormonsystemet', 'cocktaileffekt', 'syge']",da
8797,2019-01-10 10:49:07,Ane Halsboe-Jørgensen,"['bekymret', 'stigningen', 'ensomhed', 'særligt', 'blandt', 'børn', 'unge', 'ældre', 'tallene', 'massive', 'brug', 'nogen', 'tak', 'sætte', 'fokus']",da
8798,2019-01-10 10:47:07,Ane Halsboe-Jørgensen,"['vigtigt', 'arbejde', 'tak', 'danskrodekors', 'sætte', 'overfor', 'ensomhed', 'mere', 'fællesskab', '#fællesskabsmilliarden', '#dksocial', '#dkpol']",da
8799,2019-01-10 08:59:42,Ane Halsboe-Jørgensen,"['stærkt', 'arbejde', 'schaldemosemep']",da
8800,2019-01-09 14:11:29,Ane Halsboe-Jørgensen,"['uddannelse', 'udgift', 'investering', 'fremtiden', 'afgørende', 'spørgsmål', 'politikere', 'laver', 'finanslove', 'tror', 'sidste', 'brug', 'bedre', 'viden', 'indregne', 'derfor', 'spolitik', 'kæmpet', 'fået', '50', 'mio', 'kr', 'arbejde', 'vigtigt', '#dkpol']",da
8801,2019-01-09 08:05:15,Ane Halsboe-Jørgensen,"['passe', 'barndommen', 'børn', 'afviste', 'asylansøgere', 'samtidig', 'må', 'insistere', 'forældre', 'overholder', 'loven', 'rejser', 'hjem', 'dommer', 'siger', 'tak', 'holde', 'balancen', 'svær', 'sag', 'mattiastesfaye', '#dkpol']",da
8802,2019-01-05 18:53:18,Ane Halsboe-Jørgensen,"['helt', 'vej', 'drop', 'besparelserne', 'vores', 'uddannelser']",da
8803,2019-01-05 18:52:19,Ane Halsboe-Jørgensen,"['flere', 'dygtigere', 'ansatte', 'vores', 'børn', 'langt', 'bedre', 'forskning', 'forældrene', 'mere', 'inddraget', 'stærke', 'bud', 'gjerviglehn', 'sthepol', '2019', 'børnenes', 'år', '#dkpol']",da
8804,2019-01-04 14:36:07,Ane Halsboe-Jørgensen,"['rørende', 'se', 'hvordan', 'hele', 'salen', 'rejser', 'tre', 'vindere', 'cavlingprisen', 'respekt', 'dygtigt', 'journalistisk', 'arbejde', 'selvom', 'konkurrenten']",da
8805,2019-01-04 14:30:58,Ane Halsboe-Jørgensen,"['stort', 'tillykke', 'berlingskes', 'journalister', 'evajung', '_', 'michllund', 'simonbendtsen', 'cavlingprisen', 'afsløringen', 'danske', 'banks', 'hvidvaskskandale', 'uffatteligt', 'vigtigt', 'arbejde', '#hvidvask', '#dkpol', '#dkfinans']",da
8806,2019-01-04 10:38:32,Ane Halsboe-Jørgensen,"['vores', 'bier', 'dermed', 'økosystemer', 'truet', 'tage', 'seriøst', 'stop', 'bruge', 'forbudte', 'sprøjtemidler', 'tænk', 'vores', 'miljø', 'rystende', 'regeringen', 'giver', 'lov', 'resten', 'eu', 'vurderer', 'farligt', '#dkpol']",da
8807,2019-01-03 22:10:29,Ane Halsboe-Jørgensen,"['rørende', 'billeder']",da
8808,2019-01-02 18:40:46,Ane Halsboe-Jørgensen,"['godt', 'indlæg', 'spolitik', 'sygeplejeraadet', 'mere', 'tid', 'flere', 'hænder', 'hvordan', 'skaffer', '#dkpol']",da
8809,2018-12-21 15:39:41,Ane Halsboe-Jørgensen,"['alvorligt', 'politisk', 'system', 'ønsker', 'danmark', '#dkpol']",da
8810,2018-12-20 19:44:49,Ane Halsboe-Jørgensen,"['hurra', 'mindste', 'sige', 'ærligt', 'knap', 'så', 'hurra', 'vores', 'børn', 'uddannelser', '#dkpol']",da
8811,2018-12-20 09:12:10,Ane Halsboe-Jørgensen,"['giver', 'så', 'arbejde', 'frivilligt', 'frivillige', 'kræfter', 'giver', 'så', 'sammen', 'tak']",da
8812,2018-12-19 19:34:47,Ane Halsboe-Jørgensen,"['så', 'skete', 'pelledragsted', 'voksne', 'sobre', 'jacobjensenmf', '#ftlive', '#dkpol']",da
8813,2018-12-19 18:13:09,Ane Halsboe-Jørgensen,"['finansministeren', 'taler', 'uddannelse', 'vigtige', 'velfærdsmedarbejdere', 'finanslov', 'næste', 'år', 'barberer', 'igen', 'igen', 'netop', 'uddannelser', '#låntefjer', '#dkpol', '#ftlive']",da
8814,2018-12-19 18:01:23,Ane Halsboe-Jørgensen,['hørt'],no
8815,2018-12-18 14:36:17,Ane Halsboe-Jørgensen,"['boligejerne', 'kan', 'se', 'frem', 'skattelettelse', 'partiet', 'bruge', '13', 'milliarder', 'kroner', 'sænke', 'boligskatterne', 'går', 'største', 'skattelettelser', 'ejer', 'dyreste', 'boliger', 'så', 'fest', 'whiskeybæltet', '#dkpol']",da
8816,2018-12-18 14:30:32,Ane Halsboe-Jørgensen,"['partiformand', 'ordet', 'bruger', 'godt']",da
8817,2018-12-18 14:28:18,Ane Halsboe-Jørgensen,['karen'],eu
8818,2018-12-07 14:55:10,Ane Halsboe-Jørgensen,"['forskel', 'rød', 'blå', 'spørger', 'kan', 'bande', 'brug', 'ny', 'regering', 'fastholde', 'vores', 'grønne', 'førerposition']",da
8819,2018-12-05 13:49:27,Ane Halsboe-Jørgensen,"['df', 'flotte', 'ord', 'lige', 'indtil', 'føres', 'livet', 'så', 'kæmpe', 'tid', 'nærvær', 'vores', 'børn', 'syge', 'ældre', '#dkpol']",da
8820,2018-12-04 21:24:00,Ane Halsboe-Jørgensen,"['32', 'år', 'forud', 'antagelserne', 'danmarks', 'statistik', 'analysen', '2008', 'kun', '10', 'år', 'gammel']",da
8821,2018-12-04 15:22:08,Ane Halsboe-Jørgensen,"['dygtig', 'sej', 'kollega', 'dér', 'tillykke', 'mattiastesfaye']",da
8822,2018-11-30 05:27:54,Ane Halsboe-Jørgensen,"['stolt', '#sdg', 'gælder', 'danmark', 'bla', 'fokus', 'børnefattigdom', 'vigtigt', 'arbejde', 'forude', '#dkpol']",da
8823,2018-11-28 12:41:26,Ane Halsboe-Jørgensen,"['kommer', 'aldrig', 'hjem', 'kasperhyllested', 'godt', 'lavet', 'cphairports']",da
8824,2018-11-26 14:10:36,Ane Halsboe-Jørgensen,"['gennemført', 'deprimerende', '#brexit']",da
8825,2018-11-22 16:19:33,Ane Halsboe-Jørgensen,"['stærk', 'stemme', 'danmark', 'grønnere', 'fremtid']",da
8826,2018-11-22 14:35:50,Ane Halsboe-Jørgensen,"['grunden', 'dsuer', 'børn', 'så', 'urimeligt', 'ulige', 'forhold', 'kan', 'gøre', 'bedre', '#dkpol']",da
8827,2018-11-20 13:08:12,Ane Halsboe-Jørgensen,['ondskab'],da
8828,2018-11-20 10:54:03,Ane Halsboe-Jørgensen,"['rettigheder', 'kæmpes', 'hver', 'eneste', 'dag', 'kvinders', 'ret', 'egen', 'krop', 'vestlige', 'verden']",da
8829,2018-11-20 10:50:17,Ane Halsboe-Jørgensen,"['had', 'mobning', 'florerer', 'sociale', 'medier', 'facebook', 'forsvarer', 'regulerer', 'nøgenhed', 'alm', 'bryster', 'forbudt', 'mobning', 'tilladt', 'står', 'vagt', 'ytringsfriheden', 'la', 'mener', 'bare', 'lade', 'læse', 'passe', 'bedre', 'vores', 'børn', 'unge']",da
8830,2018-11-20 10:05:42,Ane Halsboe-Jørgensen,"['verden', 'blevet', 'fattigere', 'sted', 'dag', 'hvil', 'fred', 'nedim', 'lad', 'andre', 'lære', 'dit', 'vilje', 'gøre', 'morgen', 'bedre', 'dag']",da
8831,2018-11-13 12:36:04,Ane Halsboe-Jørgensen,"['fattige', 'fattigere', 'rigeste', 'del', 'stikker', 'resten', 'politisk', 'vilje', 'holde', 'fast', 'sammenhængskraften', '#dkpol']",da
8832,2018-11-11 18:25:43,Ane Halsboe-Jørgensen,"['brexit', 'was', 'a', 'fantasy', 'set', 'of', 'promises', 'så', 'vildt']",da
8833,2018-11-11 18:10:13,Ane Halsboe-Jørgensen,"['så', 'gal', 'brite', '#brexit', '#hykleri']",da
8834,2018-11-08 10:32:45,Ane Halsboe-Jørgensen,"['årlige', 'tid', 'projektopgaver', 'danske', 'folkeskoler', 'vild', 'dk', 'bare', 'kan', 'ringe', 'mf', 'få', 'direkte', 'kontakt', '1', 'spørgsmål', 'hvilket', 'job', 'nr', '2', 'arbejder', 'henne', 'så', 'vist', 'plads', 'forbedring', 'interviewguiden']",da
8835,2018-11-07 11:13:49,Ane Halsboe-Jørgensen,"['lang', 'valgkamp', 'venstre', 'besluttet', 'råbe', 'løftebrud', 'uanset', 'substansen', 'faktum', 's', 'ansætte', 'flere', 'sundhedssektoren', 'pengene', 'helt', 'månen', 'råbe', 'løftebrud', 'især', 'britt', 'bager', 'sidder', 'flertallet', '#dkpol']",da
8836,2018-11-07 10:53:19,Ane Halsboe-Jørgensen,"['tak', 'kloge', 'ord', 'birgitshansen', 'give', 'vores', 'børn', 'tryg', 'hverdag', 'må', 'glemme', 'almenområdet', 'gode', 'initiativer', 'frederikshavn', 'tak', '#bhvchat']",da
8837,2018-11-07 03:28:34,Ane Halsboe-Jørgensen,"['close', 'but', 'no', 'cigar', 'pokkers']",en
8838,2018-11-07 02:46:46,Ane Halsboe-Jørgensen,"['kom', 'usa']",sv
8839,2018-11-06 20:24:31,Ane Halsboe-Jørgensen,"['amazing', 'and', 'courageous', 'cekicozlem', 'the', 'word', 'please', 'listen', 'why', 'coffee', 'with', 'people', 'who', 'send', 'me', 'hate', 'mail', 'via', 'tedtalks']",en
8840,2018-11-06 20:02:45,Ane Halsboe-Jørgensen,"['trump', 'angriber', 'danske', 'velfærdssamfund', '#dkpol', 'nowthis', 'svarer', 'igen', 'selve', 'valgdagen', 'video', 'spolitik', 'danjoergensen', 'kommer', 'helt', 'sikkert', 'stige', 'hovedet']",da
8841,2018-11-01 08:57:43,Ane Halsboe-Jørgensen,"['rigtig', 'god', 'satspulje', 'fokus', 'børnene', '#dkpol']",da
8842,2018-11-01 08:55:35,Ane Halsboe-Jørgensen,"['enig', 'lad', 'skolestart', 'afhænge', 'barnets', 'udvikling', 'frem', 'kommunens', 'økonomi', '#skolechat', '#bhvchat']",da
8843,2018-10-30 18:36:03,Ane Halsboe-Jørgensen,"['kalder', 'christiansborg', 'kalder', 'christiansborg', 'problem', 'invester', 'flere', 'pædagoger', 'daginstitutionerne', 'gælder', 'vores', 'børns', 'hele', 'danmarks', 'fremtid', '#bhvchat']",da
8844,2018-10-26 19:03:00,Ane Halsboe-Jørgensen,"['ser', 'mest', 'udtryk', 'kapitalismen', 'moderne', 'tid', 'blevet', 'syg', 'derfor', 'siger', 'behov', 'politisk', 'handling', 'tak', 'mette', 'f', '#dkpol']",da
8845,2018-10-23 12:23:23,Ane Halsboe-Jørgensen,"['sender', 'tanke', '#cumex', 'danske', 'bank', 'britta', 'gøre', 'næste', 'uges', 'talemåde', 'andre', 'boller', 'suppen', '#dkpol']",da
8846,2018-10-22 18:21:09,Ane Halsboe-Jørgensen,"['social', 'dumping', 'ordfører', 'kæmpede', 'praktikantordningen', 'reelt', 'folk', 'uddannelse', 'bare', 'billig', 'arbejdskraft', 'eks', 'ved', 'praktikant', 'arbgiver', 'kan', 'tale', 'sammen', 'hanhun', 'uddannelse', 'regeringen', 'ændre', 'alternativet', '_', 'støtter', 'suk']",da
8847,2018-10-16 08:09:40,Ane Halsboe-Jørgensen,"['video', 'giver', 'gåsehud', '#metoo', '#seksuelchikane', '#ikkehosos']",da
8848,2018-10-10 10:54:20,Ane Halsboe-Jørgensen,"['derfor', 'kæmper', 'spolitik', 'retten', 'udskyde', 'skolestarten', 'barnet', 'klar', 'børn', 'før', 'budgetter', '#bhvchat', '#dkpol']",da
8849,2018-10-10 10:53:24,Ane Halsboe-Jørgensen,"['glasbørn', 'kaldes', 'børn', 'kommer', 'tidligt', 'skole', 'halser', 'andre', 'børn', 'helt', 'gennemsigtige', 'glædesløse', 'fordi', 'aldrig', 'får', 'pusterum', 'udvikle', 'egen', 'form', 'farve', '#dkpol', 'spolitik']",da
8850,2018-10-09 06:58:53,Ane Halsboe-Jørgensen,"['bedre', 'sent', 'aldrig', '#dkgreen']",da
8851,2018-10-09 06:49:49,Ane Halsboe-Jørgensen,"['billede', 'to', 'år', 'gammelt', 'dengang', 'regeringen', 'travlt', 'bremse', 'vores', 'klimatiltag', 'helt', 'ufatteligt', 'så', 'pludselig', 'blevet', 'grønne', 'bedre', 'sent', 'aldrig', 'klimaet', 'brug', 'savnet', 'seneste', 'tre', 'år', '#dkpol', '#dkgreen']",da
8852,2018-10-08 17:45:23,Ane Halsboe-Jørgensen,['enig'],cy
8853,2018-10-04 15:05:11,Ane Halsboe-Jørgensen,"['kære', 'regering', 'måske', 'tage', 'diskussionen', 'udenlandsk', 'arbejdskraft', 'baggrund', 'virkelige', 'problemer', 'stedet', 'opfindes', '#dkpol']",da
8854,2018-10-04 09:50:37,Ane Halsboe-Jørgensen,"['venstres', 'brittbager', 'tegner', 'lyserødt', 'billede', 'arbejdsmiljøet', 'vores', 'sygehuse', 'arbejdstilsynet', 'siger', 'modsatte', 'så', 'spares', 'bare', '#ftlive', '#dkpol', 'ti', 'påbud', 'findes', 'emnet', 'stor', 'arbejdsmængde', 'tidspres']",da
8855,2018-10-04 07:32:22,Ane Halsboe-Jørgensen,"['omsorg', 'kan', 'effektiviseres', '#dkpol']",da
8856,2018-10-04 07:11:23,Ane Halsboe-Jørgensen,"['omsorg', 'kan', 'effektiviseres', 'mette', 'frederiksen', 'folketingets', 'åbning', '#dkpol']",da
8857,2018-10-04 05:07:09,Ane Halsboe-Jørgensen,"['karen', 'klint', '#dkpol']",sv
8858,2018-10-03 14:33:42,Ane Halsboe-Jørgensen,['hehe'],tl
8859,2018-10-03 08:46:51,Ane Halsboe-Jørgensen,"['dagen', 'dag', 'står', 'børnenes', 'tegn', 'hvordan', 'lykkes', 'gode', 'forældresamarbejde', 'hvordan', 'giver', 'børn', 'bedste', 'start', 'livet', 'besøger', 'kbh', 'slagelse', 'odense', '#bhvchat', '#kvalitetidagtilbud']",da
8860,2018-09-29 18:18:10,Ane Halsboe-Jørgensen,"['bryd', 'tabuet', '#ptm2018']",da
8861,2018-09-27 14:27:20,Ane Halsboe-Jørgensen,"['få', 'rettet', 'larsloekke', '#dkpol']",da
8862,2018-09-26 18:34:05,Ane Halsboe-Jørgensen,"['står', 'bordet', 'normalt', 'siger', 'kathrine', 'lidt', 'forsigtigt', 'kæmpe', 'store', 'stationære', 'flyttet', 'køkken', '#giftved1blik', '#tueogtonystvklub']",da
8863,2018-09-25 18:50:27,Ane Halsboe-Jørgensen,"['se', 'video', 'enten', 'fordi', 'går', 'skat', 'fordi', 'se', 'nick', 'hækkerup', 'nickerup', 'briller', 'jesper', 'petersen', 'jesper_pet', 'højt', 'hår']",da
8864,2018-09-24 19:57:56,Ane Halsboe-Jørgensen,"['kloge', 'ord', 'piaolsen']",da
8865,2018-09-24 09:26:09,Ane Halsboe-Jørgensen,['tanker'],da
8866,2018-09-23 09:41:34,Ane Halsboe-Jørgensen,"['vigtigt', 'opråb']",da
8867,2018-09-23 09:40:35,Ane Halsboe-Jørgensen,"['first', 'mover', 'severin_c']",no
8868,2018-09-23 08:09:22,Ane Halsboe-Jørgensen,"['thank', 'you', 'jacindaardern', 'your', 'lovely', 'greeting', 'to', 'our', 'congress', 'to', 'see', 'you', 'succeed', 'in', 'fighting', 'child', 'poverty', 'climate', 'change', 'is', 'inspirational', 'to', 'us', 'all']",en
8869,2018-09-23 07:37:08,Ane Halsboe-Jørgensen,"['gerne', 'gøre', 'dyd', 'politikere', 'vedkender', 'begår', 'fejl', 'siger', 'blevet', 'klogere', 'stærkt', 'mette', 'gode', 'intentioner', 'kigge', 'reformerne', 'sømmene', '#dkpol']",da
8870,2018-09-22 17:24:06,Ane Halsboe-Jørgensen,"['offentlige', 'repræsentanter', 'først', 'fremmest', 'tænke', 'samfundet', 'kun', 'bundlinjen', 'mente', 'anders', 'fogh', 'godt', 'undvære', 'største', 'joke', 'to', 'akrabjohansen']",da
8871,2018-09-22 13:42:09,Ane Halsboe-Jørgensen,"['lavet', 'bogklub']",da
8872,2018-09-22 04:48:09,Ane Halsboe-Jørgensen,"['glæder', 'kongres', 'spolitik', 'dag', 'børn', 'stærkt', 'tema', 'helt', 'helt', 'afgørende', '#dkpol']",da
8873,2018-09-21 12:36:20,Ane Halsboe-Jørgensen,"['så', 'bruge', 'tre', 'timer']",da
8874,2018-09-21 11:38:10,Ane Halsboe-Jørgensen,"['tak', 'pukdamsgaard', 'sober', 'nuanceret', 'dækning', 'yemen', 'levede', 'liv', 'fokus', 'glæder', 'resten']",da
8875,2018-09-20 21:15:41,Ane Halsboe-Jørgensen,"['annaingrisch', 'ordet']",sv
8876,2018-09-20 20:07:53,Ane Halsboe-Jørgensen,[],und
8877,2018-09-20 07:46:58,Ane Halsboe-Jørgensen,"['danske', 'banks', 'hvidvask', 'milliarder', 'kun', 'finansiel', 'krise', 'storpolitik', 'dybt', 'flettet', 'sanktioner', 'rusland', 'nordkorea', 'iran', 'tak', 'berlingske', 'endnu', 'vigtigt', 'lag', 'sagen', '#dkpol']",da
8878,2018-09-19 19:33:07,Ane Halsboe-Jørgensen,"['ret', 'lyder', 'helt', 'ufatteligt', '#danskebank']",da
8879,2018-09-19 17:22:43,Ane Halsboe-Jørgensen,['wow'],und
8880,2018-09-18 18:58:36,Ane Halsboe-Jørgensen,"['faktum', 'fylder', 'lidt', 'politiske', 'debat']",da
8881,2018-09-15 20:54:31,Ane Halsboe-Jørgensen,"['10året', 'finanskrisen', 'stadig', 'mål', 'må', 'fællesskab', 'regulere', 'så', 'griskhed', 'drivende', 'må', 'tage', 'ansvar', 'samfundet', 'hænger', 'sammen', 'uden', 'rigeste', 'stikker', 'resten']",da
8882,2018-09-15 20:44:22,Ane Halsboe-Jørgensen,"['tak', 'utrættelig', 'indsats', 'fem', 'år', 'headspacedk', 'uvurderligt', 'unge', 'mødes', 'uden', 'fordomme']",da
8883,2018-09-11 12:33:05,Ane Halsboe-Jørgensen,"['godt', 'arbejde', 'larsgaardhoj', 'vigtigt', 'fokus', 'mistrivsel', 'blandt', 'børn', 'unge']",da
8884,2018-09-11 10:18:50,Ane Halsboe-Jørgensen,"['absurdteater', 'vær', 'ærlig', 'omkring', 'politik', 'larsloekke', '#dkpol']",da
8885,2018-09-11 10:14:11,Ane Halsboe-Jørgensen,"['uddannelse', 'hele', 'landet', 'afgørende', 'vigtigt', 'klart', 'nej', 'regeringens', 'omprioriteringsbidrag', 'besparelser', '#dkpol']",da
